,RENGLON,AÑO,ENTIDAD,CVE_GEO,EDAD,SEXO,POBLACION
442108,442109,2015,San Luis Potosí,24,64,Hombres,7505
442109,442110,2015,San Luis Potosí,24,64,Mujeres,8138
442110,442111,2015,San Luis Potosí,24,65,Hombres,7136
442111,442112,2015,San Luis Potosí,24,65,Mujeres,7765
442112,442113,2015,San Luis Potosí,24,66,Hombres,6810
442113,442114,2015,San Luis Potosí,24,66,Mujeres,7432
442114,442115,2015,San Luis Potosí,24,67,Hombres,6471
442115,442116,2015,San Luis Potosí,24,67,Mujeres,7085
442116,442117,2015,San Luis Potosí,24,68,Hombres,6148
442117,442118,2015,San Luis Potosí,24,68,Mujeres,6756
442118,442119,2015,San Luis Potosí,24,69,Hombres,5839
442119,442120,2015,San Luis Potosí,24,69,Mujeres,6440
442120,442121,2015,San Luis Potosí,24,70,Hombres,5541
442121,442122,2015,San Luis Potosí,24,70,Mujeres,6137
442122,442123,2015,San Luis Potosí,24,71,Hombres,5249
442123,442124,2015,San Luis Potosí,24,71,Mujeres,5843
442124,442125,2015,San Luis Potosí,24,72,Hombres,4962
442125,442126,2015,San Luis Potosí,24,72,Mujeres,5556
442126,442127,2015,San Luis Potosí,24,73,Hombres,4694
442127,442128,2015,San Luis Potosí,24,73,Mujeres,5287
442128,442129,2015,San Luis Potosí,24,74,Hombres,4430
442129,442130,2015,San Luis Potosí,24,74,Mujeres,5019
442130,442131,2015,San Luis Potosí,24,75,Hombres,4156
442131,442132,2015,San Luis Potosí,24,75,Mujeres,4738
442132,442133,2015,San Luis Potosí,24,76,Hombres,3881
442133,442134,2015,San Luis Potosí,24,76,Mujeres,4454
442134,442135,2015,San Luis Potosí,24,77,Hombres,3615
442135,442136,2015,San Luis Potosí,24,77,Mujeres,4176
442136,442137,2015,San Luis Potosí,24,78,Hombres,3358
442137,442138,2015,San Luis Potosí,24,78,Mujeres,3904
442138,442139,2015,San Luis Potosí,24,79,Hombres,3108
442139,442140,2015,San Luis Potosí,24,79,Mujeres,3637
442140,442141,2015,San Luis Potosí,24,80,Hombres,2867
442141,442142,2015,San Luis Potosí,24,80,Mujeres,3374
442142,442143,2015,San Luis Potosí,24,81,Hombres,2631
442143,442144,2015,San Luis Potosí,24,81,Mujeres,3116
442144,442145,2015,San Luis Potosí,24,82,Hombres,2403
442145,442146,2015,San Luis Potosí,24,82,Mujeres,2860
442146,442147,2015,San Luis Potosí,24,83,Hombres,2181
442147,442148,2015,San Luis Potosí,24,83,Mujeres,2609
442148,442149,2015,San Luis Potosí,24,84,Hombres,1965
442149,442150,2015,San Luis Potosí,24,84,Mujeres,2361
442150,442151,2015,San Luis Potosí,24,85,Hombres,1749
442151,442152,2015,San Luis Potosí,24,85,Mujeres,2112
442152,442153,2015,San Luis Potosí,24,86,Hombres,1537
442153,442154,2015,San Luis Potosí,24,86,Mujeres,1865
442154,442155,2015,San Luis Potosí,24,87,Hombres,1340
442155,442156,2015,San Luis Potosí,24,87,Mujeres,1632
442156,442157,2015,San Luis Potosí,24,88,Hombres,1154
442157,442158,2015,San Luis Potosí,24,88,Mujeres,1413
442158,442159,2015,San Luis Potosí,24,89,Hombres,983
442159,442160,2015,San Luis Potosí,24,89,Mujeres,1208
442160,442161,2015,San Luis Potosí,24,90,Hombres,831
442161,442162,2015,San Luis Potosí,24,90,Mujeres,1026
442162,442163,2015,San Luis Potosí,24,91,Hombres,693
442163,442164,2015,San Luis Potosí,24,91,Mujeres,860
442164,442165,2015,San Luis Potosí,24,92,Hombres,569
442165,442166,2015,San Luis Potosí,24,92,Mujeres,709
442166,442167,2015,San Luis Potosí,24,93,Hombres,457
442167,442168,2015,San Luis Potosí,24,93,Mujeres,574
442168,442169,2015,San Luis Potosí,24,94,Hombres,362
442169,442170,2015,San Luis Potosí,24,94,Mujeres,454
442170,442171,2015,San Luis Potosí,24,95,Hombres,280
442171,442172,2015,San Luis Potosí,24,95,Mujeres,353
442172,442173,2015,San Luis Potosí,24,96,Hombres,211
442173,442174,2015,San Luis Potosí,24,96,Mujeres,268
442174,442175,2015,San Luis Potosí,24,97,Hombres,156
442175,442176,2015,San Luis Potosí,24,97,Mujeres,200
442176,442177,2015,San Luis Potosí,24,98,Hombres,113
442177,442178,2015,San Luis Potosí,24,98,Mujeres,144
442178,442179,2015,San Luis Potosí,24,99,Hombres,79
442179,442180,2015,San Luis Potosí,24,99,Mujeres,102
442180,442181,2015,San Luis Potosí,24,100,Hombres,53
442181,442182,2015,San Luis Potosí,24,100,Mujeres,70
442182,442183,2015,San Luis Potosí,24,101,Hombres,36
442183,442184,2015,San Luis Potosí,24,101,Mujeres,47
442184,442185,2015,San Luis Potosí,24,102,Hombres,22
442185,442186,2015,San Luis Potosí,24,102,Mujeres,30
442186,442187,2015,San Luis Potosí,24,103,Hombres,14
442187,442188,2015,San Luis Potosí,24,103,Mujeres,18
442188,442189,2015,San Luis Potosí,24,104,Hombres,8
442189,442190,2015,San Luis Potosí,24,104,Mujeres,11
442190,442191,2015,San Luis Potosí,24,105,Hombres,4
442191,442192,2015,San Luis Potosí,24,105,Mujeres,6
442192,442193,2015,San Luis Potosí,24,106,Hombres,2
442193,442194,2015,San Luis Potosí,24,106,Mujeres,3
442194,442195,2015,San Luis Potosí,24,107,Hombres,0
442195,442196,2015,San Luis Potosí,24,107,Mujeres,2
442196,442197,2015,San Luis Potosí,24,108,Hombres,0
442197,442198,2015,San Luis Potosí,24,108,Mujeres,2
442198,442199,2015,San Luis Potosí,24,109,Hombres,0
442199,442200,2015,San Luis Potosí,24,109,Mujeres,1
442420,442421,2017,San Luis Potosí,24,0,Hombres,25646
442421,442422,2017,San Luis Potosí,24,0,Mujeres,24725
442422,442423,2017,San Luis Potosí,24,1,Hombres,25370
442423,442424,2017,San Luis Potosí,24,1,Mujeres,24490
442424,442425,2017,San Luis Potosí,24,2,Hombres,25110
442425,442426,2017,San Luis Potosí,24,2,Mujeres,24281
442426,442427,2017,San Luis Potosí,24,3,Hombres,25200
442427,442428,2017,San Luis Potosí,24,3,Mujeres,24422
442428,442429,2017,San Luis Potosí,24,4,Hombres,25340
442429,442430,2017,San Luis Potosí,24,4,Mujeres,24586
442430,442431,2017,San Luis Potosí,24,5,Hombres,25524
442431,442432,2017,San Luis Potosí,24,5,Mujeres,24780
442432,442433,2017,San Luis Potosí,24,6,Hombres,25729
442433,442434,2017,San Luis Potosí,24,6,Mujeres,25002
442434,442435,2017,San Luis Potosí,24,7,Hombres,25952
442435,442436,2017,San Luis Potosí,24,7,Mujeres,25240
442436,442437,2017,San Luis Potosí,24,8,Hombres,26185
442437,442438,2017,San Luis Potosí,24,8,Mujeres,25489
442438,442439,2017,San Luis Potosí,24,9,Hombres,26404
442439,442440,2017,San Luis Potosí,24,9,Mujeres,25727
442440,442441,2017,San Luis Potosí,24,10,Hombres,26598
442441,442442,2017,San Luis Potosí,24,10,Mujeres,25907
442442,442443,2017,San Luis Potosí,24,11,Hombres,26788
442443,442444,2017,San Luis Potosí,24,11,Mujeres,26069
442444,442445,2017,San Luis Potosí,24,12,Hombres,26969
442445,442446,2017,San Luis Potosí,24,12,Mujeres,26239
442446,442447,2017,San Luis Potosí,24,13,Hombres,27047
442447,442448,2017,San Luis Potosí,24,13,Mujeres,26317
442448,442449,2017,San Luis Potosí,24,14,Hombres,26991
442449,442450,2017,San Luis Potosí,24,14,Mujeres,26291
442450,442451,2017,San Luis Potosí,24,15,Hombres,26811
442451,442452,2017,San Luis Potosí,24,15,Mujeres,26167
442452,442453,2017,San Luis Potosí,24,16,Hombres,26544
442453,442454,2017,San Luis Potosí,24,16,Mujeres,25968
442454,442455,2017,San Luis Potosí,24,17,Hombres,26274
442455,442456,2017,San Luis Potosí,24,17,Mujeres,25754
442456,442457,2017,San Luis Potosí,24,18,Hombres,26016
442457,442458,2017,San Luis Potosí,24,18,Mujeres,25521
442458,442459,2017,San Luis Potosí,24,19,Hombres,25747
442459,442460,2017,San Luis Potosí,24,19,Mujeres,25286
442460,442461,2017,San Luis Potosí,24,20,Hombres,25459
442461,442462,2017,San Luis Potosí,24,20,Mujeres,25091
442462,442463,2017,San Luis Potosí,24,21,Hombres,25167
442463,442464,2017,San Luis Potosí,24,21,Mujeres,24927
442464,442465,2017,San Luis Potosí,24,22,Hombres,24863
442465,442466,2017,San Luis Potosí,24,22,Mujeres,24739
442466,442467,2017,San Luis Potosí,24,23,Hombres,24489
442467,442468,2017,San Luis Potosí,24,23,Mujeres,24481
442468,442469,2017,San Luis Potosí,24,24,Hombres,24021
442469,442470,2017,San Luis Potosí,24,24,Mujeres,24162
442470,442471,2017,San Luis Potosí,24,25,Hombres,23512
442471,442472,2017,San Luis Potosí,24,25,Mujeres,23852
442472,442473,2017,San Luis Potosí,24,26,Hombres,22921
442473,442474,2017,San Luis Potosí,24,26,Mujeres,23516
442474,442475,2017,San Luis Potosí,24,27,Hombres,22231
442475,442476,2017,San Luis Potosí,24,27,Mujeres,23116
442476,442477,2017,San Luis Potosí,24,28,Hombres,21550
442477,442478,2017,San Luis Potosí,24,28,Mujeres,22726
442478,442479,2017,San Luis Potosí,24,29,Hombres,20903
442479,442480,2017,San Luis Potosí,24,29,Mujeres,22363
442480,442481,2017,San Luis Potosí,24,30,Hombres,20291
442481,442482,2017,San Luis Potosí,24,30,Mujeres,22013
442482,442483,2017,San Luis Potosí,24,31,Hombres,19720
442483,442484,2017,San Luis Potosí,24,31,Mujeres,21675
442484,442485,2017,San Luis Potosí,24,32,Hombres,19169
442485,442486,2017,San Luis Potosí,24,32,Mujeres,21334
442486,442487,2017,San Luis Potosí,24,33,Hombres,18636
442487,442488,2017,San Luis Potosí,24,33,Mujeres,20996
442488,442489,2017,San Luis Potosí,24,34,Hombres,18136
442489,442490,2017,San Luis Potosí,24,34,Mujeres,20672
442490,442491,2017,San Luis Potosí,24,35,Hombres,17692
442491,442492,2017,San Luis Potosí,24,35,Mujeres,20367
442492,442493,2017,San Luis Potosí,24,36,Hombres,17312
442493,442494,2017,San Luis Potosí,24,36,Mujeres,20081
442494,442495,2017,San Luis Potosí,24,37,Hombres,17008
442495,442496,2017,San Luis Potosí,24,37,Mujeres,19823
442496,442497,2017,San Luis Potosí,24,38,Hombres,16783
442497,442498,2017,San Luis Potosí,24,38,Mujeres,19597
442498,442499,2017,San Luis Potosí,24,39,Hombres,16635
442499,442500,2017,San Luis Potosí,24,39,Mujeres,19402
442500,442501,2017,San Luis Potosí,24,40,Hombres,16559
442501,442502,2017,San Luis Potosí,24,40,Mujeres,19234
442502,442503,2017,San Luis Potosí,24,41,Hombres,16539
442503,442504,2017,San Luis Potosí,24,41,Mujeres,19087
442504,442505,2017,San Luis Potosí,24,42,Hombres,16498
442505,442506,2017,San Luis Potosí,24,42,Mujeres,18900
442506,442507,2017,San Luis Potosí,24,43,Hombres,16391
442507,442508,2017,San Luis Potosí,24,43,Mujeres,18637
442508,442509,2017,San Luis Potosí,24,44,Hombres,16219
442509,442510,2017,San Luis Potosí,24,44,Mujeres,18318
442510,442511,2017,San Luis Potosí,24,45,Hombres,15977
442511,442512,2017,San Luis Potosí,24,45,Mujeres,17935
442512,442513,2017,San Luis Potosí,24,46,Hombres,15670
442513,442514,2017,San Luis Potosí,24,46,Mujeres,17505
442514,442515,2017,San Luis Potosí,24,47,Hombres,15324
442515,442516,2017,San Luis Potosí,24,47,Mujeres,17055
442516,442517,2017,San Luis Potosí,24,48,Hombres,14958
442517,442518,2017,San Luis Potosí,24,48,Mujeres,16589
442518,442519,2017,San Luis Potosí,24,49,Hombres,14575
442519,442520,2017,San Luis Potosí,24,49,Mujeres,16116
442520,442521,2017,San Luis Potosí,24,50,Hombres,14187
442521,442522,2017,San Luis Potosí,24,50,Mujeres,15646
442522,442523,2017,San Luis Potosí,24,51,Hombres,13805
442523,442524,2017,San Luis Potosí,24,51,Mujeres,15188
442524,442525,2017,San Luis Potosí,24,52,Hombres,13429
442525,442526,2017,San Luis Potosí,24,52,Mujeres,14740
442526,442527,2017,San Luis Potosí,24,53,Hombres,13052
442527,442528,2017,San Luis Potosí,24,53,Mujeres,14293
442528,442529,2017,San Luis Potosí,24,54,Hombres,12666
442529,442530,2017,San Luis Potosí,24,54,Mujeres,13841
442530,442531,2017,San Luis Potosí,24,55,Hombres,12267
442531,442532,2017,San Luis Potosí,24,55,Mujeres,13384
442532,442533,2017,San Luis Potosí,24,56,Hombres,11849
442533,442534,2017,San Luis Potosí,24,56,Mujeres,12913
442534,442535,2017,San Luis Potosí,24,57,Hombres,11409
442535,442536,2017,San Luis Potosí,24,57,Mujeres,12416
442536,442537,2017,San Luis Potosí,24,58,Hombres,10947
442537,442538,2017,San Luis Potosí,24,58,Mujeres,11896
442538,442539,2017,San Luis Potosí,24,59,Hombres,10469
442539,442540,2017,San Luis Potosí,24,59,Mujeres,11364
442540,442541,2017,San Luis Potosí,24,60,Hombres,9981
442541,442542,2017,San Luis Potosí,24,60,Mujeres,10833
442542,442543,2017,San Luis Potosí,24,61,Hombres,9493
442543,442544,2017,San Luis Potosí,24,61,Mujeres,10310
442544,442545,2017,San Luis Potosí,24,62,Hombres,9013
442545,442546,2017,San Luis Potosí,24,62,Mujeres,9795
442546,442547,2017,San Luis Potosí,24,63,Hombres,8534
442547,442548,2017,San Luis Potosí,24,63,Mujeres,9293
442548,442549,2017,San Luis Potosí,24,64,Hombres,8071
442549,442550,2017,San Luis Potosí,24,64,Mujeres,8808
442550,442551,2017,San Luis Potosí,24,65,Hombres,7625
442551,442552,2017,San Luis Potosí,24,65,Mujeres,8337
442552,442553,2017,San Luis Potosí,24,66,Hombres,7181
442553,442554,2017,San Luis Potosí,24,66,Mujeres,7883
442554,442555,2017,San Luis Potosí,24,67,Hombres,6804
442555,442556,2017,San Luis Potosí,24,67,Mujeres,7502
442556,442557,2017,San Luis Potosí,24,68,Hombres,6469
442557,442558,2017,San Luis Potosí,24,68,Mujeres,7160
442558,442559,2017,San Luis Potosí,24,69,Hombres,6123
442559,442560,2017,San Luis Potosí,24,69,Mujeres,6805
442560,442561,2017,San Luis Potosí,24,70,Hombres,5791
442561,442562,2017,San Luis Potosí,24,70,Mujeres,6463
442562,442563,2017,San Luis Potosí,24,71,Hombres,5475
442563,442564,2017,San Luis Potosí,24,71,Mujeres,6133
442564,442565,2017,San Luis Potosí,24,72,Hombres,5170
442565,442566,2017,San Luis Potosí,24,72,Mujeres,5820
442566,442567,2017,San Luis Potosí,24,73,Hombres,4869
442567,442568,2017,San Luis Potosí,24,73,Mujeres,5515
442568,442569,2017,San Luis Potosí,24,74,Hombres,4575
442569,442570,2017,San Luis Potosí,24,74,Mujeres,5216
442570,442571,2017,San Luis Potosí,24,75,Hombres,4302
442571,442572,2017,San Luis Potosí,24,75,Mujeres,4934
442572,442573,2017,San Luis Potosí,24,76,Hombres,4035
442573,442574,2017,San Luis Potosí,24,76,Mujeres,4653
442574,442575,2017,San Luis Potosí,24,77,Hombres,3756
442575,442576,2017,San Luis Potosí,24,77,Mujeres,4360
442576,442577,2017,San Luis Potosí,24,78,Hombres,3480
442577,442578,2017,San Luis Potosí,24,78,Mujeres,4068
442578,442579,2017,San Luis Potosí,24,79,Hombres,3213
442579,442580,2017,San Luis Potosí,24,79,Mujeres,3782
442580,442581,2017,San Luis Potosí,24,80,Hombres,2957
442581,442582,2017,San Luis Potosí,24,80,Mujeres,3503
442582,442583,2017,San Luis Potosí,24,81,Hombres,2709
442583,442584,2017,San Luis Potosí,24,81,Mujeres,3229
442584,442585,2017,San Luis Potosí,24,82,Hombres,2471
442585,442586,2017,San Luis Potosí,24,82,Mujeres,2964
442586,442587,2017,San Luis Potosí,24,83,Hombres,2242
442587,442588,2017,San Luis Potosí,24,83,Mujeres,2704
442588,442589,2017,San Luis Potosí,24,84,Hombres,2022
442589,442590,2017,San Luis Potosí,24,84,Mujeres,2451
442590,442591,2017,San Luis Potosí,24,85,Hombres,1809
442591,442592,2017,San Luis Potosí,24,85,Mujeres,2204
442592,442593,2017,San Luis Potosí,24,86,Hombres,1604
442593,442594,2017,San Luis Potosí,24,86,Mujeres,1964
442594,442595,2017,San Luis Potosí,24,87,Hombres,1405
442595,442596,2017,San Luis Potosí,24,87,Mujeres,1727
442596,442597,2017,San Luis Potosí,24,88,Hombres,1213
442597,442598,2017,San Luis Potosí,24,88,Mujeres,1495
442598,442599,2017,San Luis Potosí,24,89,Hombres,1037
442599,442600,2017,San Luis Potosí,24,89,Mujeres,1281
442600,442601,2017,San Luis Potosí,24,90,Hombres,874
442601,442602,2017,San Luis Potosí,24,90,Mujeres,1084
442602,442603,2017,San Luis Potosí,24,91,Hombres,727
442603,442604,2017,San Luis Potosí,24,91,Mujeres,905
442604,442605,2017,San Luis Potosí,24,92,Hombres,599
442605,442606,2017,San Luis Potosí,24,92,Mujeres,749
442606,442607,2017,San Luis Potosí,24,93,Hombres,486
442607,442608,2017,San Luis Potosí,24,93,Mujeres,609
442608,442609,2017,San Luis Potosí,24,94,Hombres,385
442609,442610,2017,San Luis Potosí,24,94,Mujeres,485
442610,442611,2017,San Luis Potosí,24,95,Hombres,299
442611,442612,2017,San Luis Potosí,24,95,Mujeres,377
442612,442613,2017,San Luis Potosí,24,96,Hombres,227
442613,442614,2017,San Luis Potosí,24,96,Mujeres,287
442614,442615,2017,San Luis Potosí,24,97,Hombres,168
442615,442616,2017,San Luis Potosí,24,97,Mujeres,213
442616,442617,2017,San Luis Potosí,24,98,Hombres,121
442617,442618,2017,San Luis Potosí,24,98,Mujeres,154
442618,442619,2017,San Luis Potosí,24,99,Hombres,85
442619,442620,2017,San Luis Potosí,24,99,Mujeres,108
442620,442621,2017,San Luis Potosí,24,100,Hombres,58
442621,442622,2017,San Luis Potosí,24,100,Mujeres,73
442622,442623,2017,San Luis Potosí,24,101,Hombres,38
442623,442624,2017,San Luis Potosí,24,101,Mujeres,48
442624,442625,2017,San Luis Potosí,24,102,Hombres,24
442625,442626,2017,San Luis Potosí,24,102,Mujeres,31
442626,442627,2017,San Luis Potosí,24,103,Hombres,14
442627,442628,2017,San Luis Potosí,24,103,Mujeres,19
442628,442629,2017,San Luis Potosí,24,104,Hombres,8
442629,442630,2017,San Luis Potosí,24,104,Mujeres,11
442630,442631,2017,San Luis Potosí,24,105,Hombres,5
442631,442632,2017,San Luis Potosí,24,105,Mujeres,6
442632,442633,2017,San Luis Potosí,24,106,Hombres,3
442633,442634,2017,San Luis Potosí,24,106,Mujeres,3
442634,442635,2017,San Luis Potosí,24,107,Hombres,1
442635,442636,2017,San Luis Potosí,24,107,Mujeres,1
442636,442637,2017,San Luis Potosí,24,108,Hombres,0
442637,442638,2017,San Luis Potosí,24,108,Mujeres,1
442638,442639,2017,San Luis Potosí,24,109,Hombres,0
442639,442640,2017,San Luis Potosí,24,109,Mujeres,1
442640,442641,2018,San Luis Potosí,24,0,Hombres,25413
442641,442642,2018,San Luis Potosí,24,0,Mujeres,24497
442642,442643,2018,San Luis Potosí,24,1,Hombres,25543
442643,442644,2018,San Luis Potosí,24,1,Mujeres,24646
442644,442645,2018,San Luis Potosí,24,2,Hombres,25309
442645,442646,2018,San Luis Potosí,24,2,Mujeres,24435
442646,442647,2018,San Luis Potosí,24,3,Hombres,25057
442647,442648,2018,San Luis Potosí,24,3,Mujeres,24223
442648,442649,2018,San Luis Potosí,24,4,Hombres,25149
442649,442650,2018,San Luis Potosí,24,4,Mujeres,24360
442650,442651,2018,San Luis Potosí,24,5,Hombres,25294
442651,442652,2018,San Luis Potosí,24,5,Mujeres,24530
442652,442653,2018,San Luis Potosí,24,6,Hombres,25483
442653,442654,2018,San Luis Potosí,24,6,Mujeres,24733
442654,442655,2018,San Luis Potosí,24,7,Hombres,25689
442655,442656,2018,San Luis Potosí,24,7,Mujeres,24960
442656,442657,2018,San Luis Potosí,24,8,Hombres,25914
442657,442658,2018,San Luis Potosí,24,8,Mujeres,25203
442658,442659,2018,San Luis Potosí,24,9,Hombres,26148
442659,442660,2018,San Luis Potosí,24,9,Mujeres,25455
442660,442661,2018,San Luis Potosí,24,10,Hombres,26343
442661,442662,2018,San Luis Potosí,24,10,Mujeres,25665
442662,442663,2018,San Luis Potosí,24,11,Hombres,26513
442663,442664,2018,San Luis Potosí,24,11,Mujeres,25812
442664,442665,2018,San Luis Potosí,24,12,Hombres,26699
442665,442666,2018,San Luis Potosí,24,12,Mujeres,25972
442666,442667,2018,San Luis Potosí,24,13,Hombres,26871
442667,442668,2018,San Luis Potosí,24,13,Mujeres,26136
442668,442669,2018,San Luis Potosí,24,14,Hombres,26932
442669,442670,2018,San Luis Potosí,24,14,Mujeres,26207
442670,442671,2018,San Luis Potosí,24,15,Hombres,26806
442671,442672,2018,San Luis Potosí,24,15,Mujeres,26121
442672,442673,2018,San Luis Potosí,24,16,Hombres,26551
442673,442674,2018,San Luis Potosí,24,16,Mujeres,25935
442674,442675,2018,San Luis Potosí,24,17,Hombres,26261
442675,442676,2018,San Luis Potosí,24,17,Mujeres,25724
442676,442677,2018,San Luis Potosí,24,18,Hombres,25971
442677,442678,2018,San Luis Potosí,24,18,Mujeres,25500
442678,442679,2018,San Luis Potosí,24,19,Hombres,25696
442679,442680,2018,San Luis Potosí,24,19,Mujeres,25261
442680,442681,2018,San Luis Potosí,24,20,Hombres,25414
442681,442682,2018,San Luis Potosí,24,20,Mujeres,25031
442682,442683,2018,San Luis Potosí,24,21,Hombres,25119
442683,442684,2018,San Luis Potosí,24,21,Mujeres,24844
